"Relative humidity, %",Air temperature at vent (C),"Air pressure  at vent, atm",vent diameter (m),vent elevation (m),initial velocity (m/s),magma temperature (c),weight fraction gas,magma specific heat (j/kg k),magma density (kg/m3),mixture density (kg/m3),mass fraction water added,mass flux total (kg/s),calculated height (km),sparks heigth (km),mastin et al 2009 height (km),inum,z,m_m,m_a,m_v,m_l,m_i,u,r,T_mix,T_air,rho_mix,rho_air,time,p_air,water,ice,vent equivalent init (m),mer eq,run,mass flux (kg/s),dry plume height (km),delta z (km),region,Ri,Thermal Ri,g prime,Ri_T
0,0.0,1.0,35.0,0.0,75.0,900.0,0.03,1000.0,2500.0,2.54,0.3,183000.0,0.656,4.97,5.628,1.0,0.0,0.678,0.001,0.231,0.09,0.0,75.0,17.5,373.2,273.1,2.54,1.292,0.0,101300.0,229.0,0.0,17.2,391745.7968,Grid_Runs_out_run27099.txt,128100.0,5.689,-5.033,1.0,0.028975237,0.065042926,18.28591331,0.027128889
0,0.0,1.0,31.2,0.0,75.0,900.0,0.03,1000.0,2500.0,2.602,0.31,149000.0,0.651,4.715,5.355,1.0,0.0,0.669,0.001,0.225,0.105,0.0,75.0,15.6,373.2,273.1,2.602,1.292,0.0,101300.0,274.0,0.0,15.4,314042.8379,Grid_Runs_out_run23356.txt,102810.0,5.371,-4.72,1.0,0.027231777,0.057683279,18.75667183,0.024183467
0,0.0,1.0,28.6,0.0,75.0,900.0,0.03,1000.0,2500.0,2.666,0.32,128000.0,0.613,4.542,5.168,1.0,0.0,0.659,0.001,0.22,0.12,0.0,75.0,14.3,373.2,273.1,2.666,1.292,0.0,101300.0,321.0,0.0,14.2,267007.918,Grid_Runs_out_run29014.txt,87040.0,5.149,-4.536,1.0,0.02633656,0.052776847,19.2426161,0.022168178
0,0.0,1.0,24.6,0.0,75.0,900.0,0.03,1000.0,2500.0,2.734,0.33,97800.0,0.729,4.238,4.839,1.0,0.0,0.649,0.001,0.214,0.135,0.0,75.0,12.3,373.2,273.1,2.734,1.292,0.0,101300.0,370.0,0.0,12.3,200335.3894,Grid_Runs_out_run30480.txt,65526.0,4.779,-4.05,1.0,0.023941664,0.045008331,19.75893189,0.019067733
0,0.0,1.0,23.3,0.0,75.0,900.0,0.03,1000.0,2500.0,2.805,0.34,89800.0,0.577,4.147,4.741,1.0,0.0,0.64,0.001,0.209,0.151,0.0,75.0,11.7,373.2,273.1,2.805,1.292,0.0,101300.0,422.0,0.0,11.7,181267.1786,Grid_Runs_out_run24651.txt,59268.0,4.657,-4.08,1.0,0.023895095,0.042555115,20.29802632,0.018060089
0,0.0,1.0,20.8,0.0,75.0,900.0,0.03,1000.0,2500.0,2.88,0.35,73400.0,0.572,3.941,4.517,1.0,0.0,0.63,0.001,0.203,0.166,0.0,75.0,10.4,373.2,273.1,2.88,1.292,0.0,101300.0,477.0,0.0,10.5,145990.9887,Grid_Runs_out_run26505.txt,47710.0,4.403,-3.831,1.0,0.022507319,0.037648684,20.86749226,0.016122311
0,0.0,1.0,19.3,0.0,75.0,900.0,0.03,1000.0,2500.0,2.959,0.36,65000.0,0.528,3.82,4.385,1.0,0.0,0.62,0.001,0.198,0.181,0.0,75.0,9.7,373.2,273.1,2.959,1.292,0.0,101300.0,535.0,0.0,9.8,127174.3724,Grid_Runs_out_run34802.txt,41600.0,4.249,-3.721,1.0,0.022051881,0.034786599,21.46732972,0.014959644
0,0.0,1.0,16.8,0.0,75.0,900.0,0.03,1000.0,2500.0,3.042,0.37,50800.0,0.543,3.589,4.134,1.0,0.0,0.61,0.001,0.192,0.196,0.0,75.0,8.4,373.2,273.1,3.042,1.292,0.0,101300.0,596.0,0.0,8.6,97936.44921,Grid_Runs_out_run19805.txt,32004.0,3.972,-3.429,1.0,0.02031517,0.029880167,22.0975387,0.013021867
0,0.0,1.0,15.0,0.0,75.0,900.0,0.03,1000.0,2500.0,3.131,0.38,41400.0,0.542,3.407,3.934,1.0,0.0,0.601,0.001,0.187,0.211,0.0,75.0,7.5,373.2,273.1,3.131,1.292,0.0,101300.0,661.0,0.0,7.7,78510.70948,Grid_Runs_out_run34902.txt,25668.0,3.752,-3.21,1.0,0.019114213,0.026200344,22.77330495,0.011626667
0,0.0,1.0,13.7,0.0,75.0,900.0,0.03,1000.0,2500.0,3.224,0.39,35800.0,0.492,3.283,3.798,1.0,0.0,0.591,0.001,0.182,0.226,0.0,75.0,6.9,373.2,273.1,3.224,1.292,0.0,101300.0,730.0,0.0,7.1,66751.97951,Grid_Runs_out_run18957.txt,21838.0,3.599,-3.107,1.0,0.018516097,0.023747128,23.47944272,0.010619022
0,0.0,1.0,11.9,0.0,75.0,900.0,0.03,1000.0,2500.0,3.324,0.4,27700.0,0.522,3.077,3.572,1.0,0.0,0.581,0.001,0.176,0.242,0.0,75.0,6.0,373.2,273.1,3.324,1.292,0.0,101300.0,803.0,0.0,6.2,50901.52931,Grid_Runs_out_run20963.txt,16620.0,3.357,-2.835,1.0,0.01700589,0.020067305,24.23873065,0.009223822
0,0.0,1.0,11.1,0.0,75.0,900.0,0.03,1000.0,2500.0,3.43,0.41,24700.0,0.448,2.988,3.473,1.0,0.0,0.572,0.001,0.171,0.257,0.0,75.0,5.5,373.2,273.1,3.43,1.292,0.0,101300.0,880.0,0.0,5.8,44545.45905,Grid_Runs_out_run22093.txt,14573.0,3.244,-2.796,1.0,0.01673862,0.018431827,25.04357585,0.008603733
0,0.0,1.0,9.8,0.0,75.0,900.0,0.03,1000.0,2500.0,3.542,0.42,20200.0,0.429,2.839,3.309,1.0,0.0,0.562,0.001,0.165,0.272,0.0,75.0,4.9,373.2,273.1,3.542,1.292,0.0,101300.0,963.0,0.0,5.2,35805.86245,Grid_Runs_out_run33442.txt,11716.0,3.067,-2.638,1.0,0.015793189,0.015978612,25.89397833,0.007596089
0,0.0,1.0,8.6,0.0,75.0,900.0,0.03,1000.0,2500.0,3.663,0.43,16100.0,0.415,2.679,3.132,1.0,0.0,0.552,0.001,0.16,0.287,0.0,75.0,4.3,373.2,273.1,3.663,1.292,0.0,101300.0,1050.0,0.0,4.6,28019.67638,Grid_Runs_out_run21755.txt,9177.0,2.881,-2.466,1.0,0.014722222,0.013525396,26.81271672,0.006665956
0,0.0,1.0,7.1,0.0,75.0,900.0,0.03,1000.0,2500.0,3.792,0.44,11200.0,0.47,2.442,2.869,1.0,0.0,0.543,0.001,0.154,0.302,0.0,75.0,3.5,373.2,273.1,3.792,1.292,0.0,101300.0,1150.0,0.0,3.8,19121.17802,Grid_Runs_out_run21871.txt,6272.0,2.613,-2.143,1.0,0.012823529,0.010254442,27.79219814,0.005503289
0,0.0,1.0,6.3,0.0,75.0,900.0,0.03,1000.0,2500.0,3.93,0.45,9100.0,0.403,2.319,2.731,1.0,0.0,0.533,0.001,0.149,0.317,0.0,75.0,3.1,373.2,273.1,3.93,1.292,0.0,101300.0,1250.0,0.0,3.4,15307.53587,Grid_Runs_out_run24765.txt,5005.0,2.469,-2.066,1.0,0.012107032,0.008618965,28.84001548,0.0048832
0,0.0,1.0,5.1,0.0,75.0,900.0,0.03,1000.0,2500.0,4.079,0.46,6290.0,0.408,2.111,2.498,1.0,0.0,0.523,0.001,0.143,0.332,0.0,75.0,2.6,373.2,273.1,4.079,1.292,0.0,101300.0,1360.0,0.0,2.8,10381.58142,Grid_Runs_out_run31733.txt,3396.6,2.237,-1.829,1.0,0.010533652,0.006165749,29.97135449,0.003953067
0,0.0,1.0,4.0,0.0,75.0,900.0,0.03,1000.0,2500.0,4.239,0.47,3950.0,0.39,1.876,2.234,1.0,0.0,0.514,0.001,0.138,0.348,0.0,75.0,2.0,373.2,273.1,4.239,1.292,0.0,101300.0,1470.0,0.0,2.2,6409.037509,Grid_Runs_out_run19748.txt,2093.5,1.979,-1.589,1.0,0.008751586,0.003712533,31.18621517,0.003100444
0,0.0,1.0,4.5,0.0,75.0,900.0,0.03,1000.0,2500.0,4.239,0.47,5110.0,0.349,2.002,2.376,1.0,0.0,0.514,0.001,0.138,0.348,0.0,75.0,2.3,373.2,273.1,4.239,1.292,0.0,101300.0,1470.0,0.0,2.5,8276.133147,Grid_Runs_out_run33931.txt,2708.3,2.112,-1.763,1.0,0.009944985,0.004939141,31.18621517,0.003488
0,0.0,1.0,2.0,0.0,75.0,900.0,0.03,1000.0,2500.0,4.413,0.48,1010.0,0.281,1.326,1.607,1.0,0.0,0.504,0.001,0.132,0.363,0.0,75.0,1.0,373.2,273.1,4.413,1.292,0.0,101300.0,1600.0,0.0,1.1,1602.259377,Grid_Runs_out_run20586.txt,525.2,1.389,-1.108,1.0,0.004634154,-0.000785029,32.50737616,0.001550222
0,0.0,1.0,2.1,0.0,75.0,900.0,0.03,1000.0,2500.0,4.413,0.48,1200.0,0.297,1.386,1.675,1.0,0.0,0.504,0.001,0.132,0.363,0.0,75.0,1.1,373.2,273.1,4.413,1.292,0.0,101300.0,1600.0,0.0,1.2,1906.821077,Grid_Runs_out_run22791.txt,624.0,1.452,-1.155,1.0,0.00505544,-0.00037616,32.50737616,0.001627733
0,0.0,1.0,1.9,0.0,75.0,900.0,0.03,1000.0,2500.0,4.601,0.49,1030.0,0.255,1.332,1.614,1.0,0.0,0.494,0.001,0.127,0.378,0.0,75.0,1.0,373.2,273.1,4.601,1.292,0.0,101300.0,1740.0,0.0,1.1,1602.259377,Grid_Runs_out_run19431.txt,525.3,1.389,-1.134,1.0,0.004913302,-0.000785029,33.93483746,0.001472711
0,0.0,1.0,2.1,0.0,75.0,900.0,0.03,1000.0,2500.0,4.601,0.49,1220.0,0.265,1.393,1.683,1.0,0.0,0.494,0.001,0.127,0.378,0.0,75.0,1.1,373.2,273.1,4.601,1.292,0.0,101300.0,1740.0,0.0,1.2,1906.821077,Grid_Runs_out_run27357.txt,622.2,1.452,-1.187,1.0,0.005359965,-0.00037616,33.93483746,0.001627733
0,0.0,1.0,1.9,0.0,75.0,900.0,0.03,1000.0,2500.0,4.807,0.5,1050.0,0.233,1.339,1.622,1.0,0.0,0.485,0.001,0.121,0.393,0.0,75.0,1.0,373.2,273.1,4.807,1.292,0.0,101300.0,1890.0,0.0,1.1,1602.259377,Grid_Runs_out_run28339.txt,525.0,1.389,-1.156,1.0,0.005219176,-0.000785029,35.49897059,0.001472711
0,0.0,1.0,467.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,5.214,0.0,67200000.0,0.782,22.27,23.359,1.0,0.0,0.969,0.001,0.03,0.0,0.0,75.0,233.8,1373.3,273.1,5.214,1.292,0.0,101300.0,0.0,0.0,393.8,205351970.8,Grid_Runs_out_run41405.txt,67200000.0,0.782,0.0,,2.084813776,0.118518304,38.58927245,0.370679273
0,0.0,1.0,609.7,0.0,75.0,1100.0,0.03,1000.0,2500.0,4.097,0.01,89700000.0,0.858,23.97,25.048,1.0,0.0,0.959,0.001,0.0397,0.0,0.0,75.0,304.9,1327.9,273.1,4.097,1.292,0.0,101300.0,0.0,0.0,452.9,271613963.5,Grid_Runs_out_run43660.txt,88803000.0,0.636,0.222,3.0,1.714822421,0.145847383,30.10802632,0.483325818
0,0.0,1.0,758.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,3.414,0.02,116000000.0,1.018,25.577,26.639,1.0,0.0,0.95,0.001,0.0494,0.0,0.0,75.0,379.5,1284.8,273.1,3.414,1.292,0.0,101300.0,0.0,0.0,512.0,347126183.6,Grid_Runs_out_run44846.txt,113680000.0,0.583,0.435,3.0,1.466558217,0.176185175,24.92208978,0.601600727
0,0.0,1.0,945.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.961,0.03,156000000.0,1.159,27.578,28.612,1.0,0.0,0.94,0.001,0.059,0.0,0.0,75.0,472.6,1241.2,273.1,2.961,1.292,0.0,101300.0,0.0,0.0,590.8,462198386.4,Grid_Runs_out_run49528.txt,151320000.0,0.545,0.614,3.0,1.331008381,0.217908377,21.48251548,0.749285818
0,0.0,1.0,1207.8,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.638,0.04,227000000.0,1.13,30.334,31.318,1.0,0.0,0.93,0.001,0.0687,0.0,0.0,75.0,603.9,1198.4,273.1,2.638,1.292,0.0,101300.0,0.0,0.0,708.9,665453026.2,Grid_Runs_out_run44135.txt,217920000.0,0.514,0.616,3.0,1.287994484,0.280580116,19.03001548,0.957456
0,0.0,1.0,1486.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.397,0.05,312000000.0,1.26,32.891,33.818,1.0,0.0,0.921,0.001,0.0784,0.0,0.0,75.0,743.0,1157.6,273.1,2.397,1.292,0.0,101300.0,0.0,0.0,827.1,905865027.5,Grid_Runs_out_run43842.txt,296400000.0,0.496,0.764,3.0,1.233684947,0.350937523,17.20013158,1.178072
0,0.0,1.0,1777.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.212,0.06,412000000.0,1.52,35.293,36.157,1.0,0.0,0.911,0.001,0.0881,0.0,0.0,75.0,888.6,1117.5,273.1,2.212,1.292,0.0,101300.0,0.0,0.0,945.2,1183027602.0,Grid_Runs_out_run53766.txt,387280000.0,0.484,1.036,3.0,1.173803789,0.430429829,15.79544892,1.408834909
0,0.0,1.0,2156.5,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.067,0.07,566000000.0,1.75,38.273,39.048,1.0,0.0,0.901,0.001,0.0978,0.0,0.0,75.0,1078.3,1078.2,273.1,2.067,1.292,0.0,101300.0,0.0,0.0,1102.8,1610426716.0,Grid_Runs_out_run38600.txt,526380000.0,0.473,1.277,3.0,1.153672198,0.539581136,14.69448142,1.709516364
0,0.0,1.0,2710.0,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.951,0.08,844000000.0,1.718,42.359,42.992,1.0,0.0,0.892,0.001,0.107,0.0,0.0,75.0,1355.0,1039.7,273.1,1.951,1.292,0.0,101300.0,0.0,0.0,1339.1,2374507096.0,Grid_Runs_out_run45434.txt,776480000.0,0.463,1.255,3.0,1.19119371,0.704766833,13.81370743,2.148290909
0,0.0,1.0,3284.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.858,0.09,1180000000.0,1.906,46.133,46.618,1.0,0.0,0.882,0.001,0.117,0.0,0.0,75.0,1642.4,1002.0,273.1,1.858,1.292,0.0,101300.0,0.0,0.0,1575.4,3286465926.0,Grid_Runs_out_run53238.txt,1073800000.0,0.456,1.45,3.0,1.20362511,0.892826023,13.10756966,2.604029818
0,0.0,1.0,3877.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.783,0.1,1580000000.0,2.254,49.664,49.998,1.0,0.0,0.872,0.001,0.127,0.0,0.0,75.0,1938.8,965.0,273.1,1.783,1.292,0.0,101300.0,0.0,0.0,1811.7,4346303207.0,Grid_Runs_out_run38540.txt,1422000000.0,0.451,1.803,3.0,1.200747645,1.107106984,12.53810372,3.073879273
0,0.0,1.0,4830.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.722,0.11,2370000000.0,2.229,55.039,55.118,1.0,0.0,0.862,0.001,0.137,0.0,0.0,75.0,2415.1,928.6,273.1,1.722,1.292,0.0,101300.0,0.0,0.0,2205.5,6441122753.0,Grid_Runs_out_run49103.txt,2109300000.0,0.445,1.784,3.0,1.280145944,1.455670138,12.07493808,3.829031273
0,0.0,1.0,5632.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.673,0.12,3130000000.0,2.509,59.07,58.941,1.0,0.0,0.853,0.001,0.146,0.0,0.0,75.0,2816.2,892.9,273.1,1.673,1.292,0.0,101300.0,0.0,0.0,2520.6,8413085751.0,Grid_Runs_out_run44389.txt,2754400000.0,0.442,2.067,3.0,1.296321949,1.799464888,11.702887,4.464877818
0,0.0,1.0,6448.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.634,0.13,4000000000.0,2.816,62.893,62.555,1.0,0.0,0.843,0.001,0.156,0.0,0.0,75.0,3224.2,857.7,273.1,1.634,1.292,0.0,101300.0,0.0,0.0,2835.7,10647999401.0,Grid_Runs_out_run45377.txt,3480000000.0,0.44,2.376,3.0,1.309092565,2.194114573,11.40676471,5.111743273
0,0.0,1.0,7275.8,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.603,0.14,5000000000.0,3.046,66.551,66.002,1.0,0.0,0.833,0.001,0.166,0.0,0.0,75.0,3637.9,823.1,273.1,1.603,1.292,0.0,101300.0,0.0,0.0,3150.8,13145863705.0,Grid_Runs_out_run44520.txt,4300000000.0,0.438,2.608,3.0,1.322711693,2.647312861,11.17138545,5.767725091
0,0.0,1.0,7740.0,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.58,0.15,5580000000.0,3.571,68.425,67.764,1.0,0.0,0.824,0.001,0.175,0.0,0.0,75.0,3870.0,789.1,273.1,1.58,1.292,0.0,101300.0,0.0,0.0,3308.3,14492964270.0,Grid_Runs_out_run52366.txt,4743000000.0,0.438,3.133,3.0,1.286119549,3.024397817,10.99674923,6.135709091
0,0.0,1.0,8198.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.564,0.16,6190000000.0,3.466,70.272,69.499,1.0,0.0,0.814,0.001,0.185,0.0,0.0,75.0,4099.1,755.5,273.1,1.564,1.292,0.0,101300.0,0.0,0.0,3465.8,15905760779.0,Grid_Runs_out_run42375.txt,5199600000.0,0.437,3.029,3.0,1.272495832,3.456530459,10.87526316,6.498936727
0,0.0,1.0,7895.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.555,0.17,5710000000.0,3.976,68.835,68.149,1.0,0.0,0.804,0.001,0.195,0.0,0.0,75.0,3947.7,722.4,273.1,1.555,1.292,0.0,101300.0,0.0,0.0,3308.3,14492964270.0,Grid_Runs_out_run39804.txt,4739300000.0,0.438,3.538,3.0,1.174477227,3.608672982,10.80692724,6.258898909
0,0.0,1.0,7575.0,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.551,0.18,5240000000.0,3.447,67.364,66.766,1.0,0.0,0.795,0.001,0.204,0.0,0.0,75.0,3787.5,689.8,273.1,1.551,1.292,0.0,101300.0,0.0,0.0,3150.8,13145863705.0,Grid_Runs_out_run41543.txt,4296800000.0,0.438,3.009,3.0,1.101550895,3.769329408,10.77655573,6.004909091
0,0.0,1.0,4018.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.577,0.21,1500000000.0,3.261,49.015,49.377,1.0,0.0,0.766,0.001,0.233,0.0,0.0,75.0,2009.1,594.5,273.1,1.577,1.292,0.0,101300.0,0.0,0.0,1654.2,3623460110.0,Grid_Runs_out_run42245.txt,1185000000.0,0.454,2.807,3.0,0.636380471,2.663254815,10.97397059,3.185336727
0,0.0,1.0,2005.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.624,0.23,385000000.0,2.867,34.696,35.576,1.0,0.0,0.746,0.001,0.253,0.0,0.0,75.0,1002.7,532.9,273.1,1.624,1.292,0.0,101300.0,0.0,0.0,827.1,905865027.5,Grid_Runs_out_run54180.txt,296450000.0,0.496,2.371,3.0,0.370663713,1.655981201,11.33083591,1.589735273
0,0.0,1.0,1331.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.659,0.24,173000000.0,2.509,28.329,29.35,1.0,0.0,0.736,0.001,0.263,0.0,0.0,75.0,665.7,502.6,273.1,1.659,1.292,0.0,101300.0,0.0,0.0,551.4,402606678.9,Grid_Runs_out_run48855.txt,131480000.0,0.561,1.948,3.0,0.273159804,1.240140096,11.59658669,1.055437091
0,0.0,1.0,803.7,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.701,0.25,64700000.0,2.275,22.061,23.151,1.0,0.0,0.727,0.001,0.272,0.0,0.0,75.0,401.8,472.7,273.1,1.701,1.292,0.0,101300.0,0.0,0.0,334.8,148428859.5,Grid_Runs_out_run42315.txt,48525000.0,21.693,-19.418,2.0,0.184838623,0.849968456,11.91548762,0.637114909
0,0.0,1.0,398.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.752,0.26,16400000.0,2.594,15.567,16.63,1.0,0.0,0.717,0.001,0.282,0.0,0.0,75.0,199.3,443.2,273.1,1.752,1.292,0.0,101300.0,0.0,0.0,167.4,37107214.86,Grid_Runs_out_run51431.txt,12136000.0,16.345,-13.751,2.0,0.10394348,0.481569311,12.30272446,0.315981091
0,0.0,1.0,208.8,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.813,0.27,4660000.0,1.716,11.307,12.279,1.0,0.0,0.707,0.001,0.292,0.0,0.0,75.0,104.4,414.0,273.1,1.813,1.292,0.0,101300.0,0.0,0.0,88.6,10394770.27,Grid_Runs_out_run39846.txt,3401800.0,13.266,-11.55,2.0,0.062309664,0.290082223,12.76589009,0.165521455
0,0.0,1.0,160.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.89,0.28,2860000.0,1.309,9.985,10.913,1.0,0.0,0.698,0.001,0.301,0.0,0.0,75.0,80.1,384.5,273.1,1.89,1.292,0.0,101300.0,0.0,0.0,68.9,6286166.726,Grid_Runs_out_run44894.txt,2059200.0,12.258,-10.949,1.0,0.055616592,0.260419294,13.3505418,0.126915636
0,0.0,1.0,136.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.945,0.29,2130000.0,1.323,9.27,10.169,1.0,0.0,0.688,0.001,0.302,0.00939,0.0,75.0,68.2,373.2,273.1,1.945,1.292,0.0,101300.0,18.3,0.0,59.1,4625113.699,Grid_Runs_out_run48676.txt,1512300.0,11.621,-10.298,1.0,0.052093631,0.236359156,13.76815015,0.108128
0,0.0,1.0,124.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,1.987,0.3,1820000.0,1.127,8.903,9.787,1.0,0.0,0.678,0.001,0.295,0.0255,0.0,75.0,62.3,373.2,273.1,1.987,1.292,0.0,101300.0,50.6,0.0,54.2,3889967.964,Grid_Runs_out_run46711.txt,1274000.0,11.212,-10.085,1.0,0.050847319,0.216324561,14.08705108,0.098773818
0,0.0,1.0,107.2,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.031,0.31,1370000.0,1.141,8.293,9.15,1.0,0.0,0.669,0.001,0.289,0.0415,0.0,75.0,53.6,373.2,273.1,2.031,1.292,0.0,101300.0,84.4,0.0,46.8,2900274.858,Grid_Runs_out_run38737.txt,945300.0,10.372,-9.231,1.0,0.046684666,0.186068234,14.42113777,0.084980364
0,0.0,1.0,95.4,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.077,0.32,1110000.0,1.058,7.859,8.695,1.0,0.0,0.659,0.001,0.282,0.0576,0.0,75.0,47.7,373.2,273.1,2.077,1.292,0.0,101300.0,120.0,0.0,41.8,2313662.541,Grid_Runs_out_run52533.txt,754800.0,9.756,-8.698,1.0,0.044292471,0.16562477,14.77041022,0.075626182
0,0.0,1.0,83.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.124,0.33,880000.0,1.042,7.406,8.218,1.0,0.0,0.649,0.001,0.276,0.0737,0.0,75.0,41.9,373.2,273.1,2.124,1.292,0.0,101300.0,157.0,0.0,36.9,1803018.505,Grid_Runs_out_run53879.txt,589600.0,9.116,-8.074,1.0,0.041441328,0.145590175,15.12727554,0.066509818
0,0.0,1.0,78.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.174,0.34,781000.0,0.896,7.184,7.985,1.0,0.0,0.64,0.001,0.27,0.0898,0.0,75.0,39.0,373.2,273.1,2.174,1.292,0.0,101300.0,195.0,0.0,34.5,1576106.796,Grid_Runs_out_run37968.txt,515460.0,8.773,-7.877,1.0,0.04107444,0.135777312,15.5069195,0.061912
0,0.0,1.0,66.5,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.227,0.35,580000.0,0.955,6.66,7.431,1.0,0.0,0.63,0.001,0.263,0.106,0.0,75.0,33.2,373.2,273.1,2.227,1.292,0.0,101300.0,236.0,0.0,29.5,1152368.779,Grid_Runs_out_run48952.txt,377000.0,8.05,-7.095,1.0,0.037232105,0.115333848,15.90934211,0.052716364
0,0.0,1.0,60.8,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.282,0.36,497000.0,0.841,6.405,7.16,1.0,0.0,0.62,0.001,0.257,0.122,0.0,75.0,30.4,373.2,273.1,2.282,1.292,0.0,101300.0,278.0,0.0,27.1,972491.9911,Grid_Runs_out_run40442.txt,318080.0,7.702,-6.861,1.0,0.036214997,0.105520985,16.32695046,0.048197818
0,0.0,1.0,54.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.34,0.37,416000.0,0.787,6.122,6.86,1.0,0.0,0.61,0.001,0.251,0.138,0.0,75.0,27.5,373.2,273.1,2.34,1.292,0.0,101300.0,323.0,0.0,24.6,801341.5576,Grid_Runs_out_run39610.txt,262080.0,7.324,-6.537,1.0,0.034800089,0.095299253,16.76733746,0.043520727
0,0.0,1.0,49.3,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.401,0.38,344000.0,0.751,5.834,6.554,1.0,0.0,0.601,0.001,0.244,0.154,0.0,75.0,24.7,373.2,273.1,2.401,1.292,0.0,101300.0,370.0,0.0,22.2,652609.5136,Grid_Runs_out_run49021.txt,213280.0,6.944,-6.193,1.0,0.033232919,0.08548639,17.2305031,0.039081455
0,0.0,1.0,43.6,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.465,0.39,275000.0,0.734,5.514,6.211,1.0,0.0,0.591,0.001,0.238,0.17,0.0,75.0,21.8,373.2,273.1,2.465,1.292,0.0,101300.0,419.0,0.0,19.7,513901.5221,Grid_Runs_out_run42102.txt,167750.0,6.527,-5.793,1.0,0.031192358,0.075264658,17.71644737,0.034562909
0,0.0,1.0,37.8,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.533,0.4,213000.0,0.772,5.168,5.841,1.0,0.0,0.581,0.001,0.231,0.186,0.0,75.0,18.9,373.2,273.1,2.533,1.292,0.0,101300.0,472.0,0.0,17.2,391745.7968,Grid_Runs_out_run36830.txt,127800.0,6.084,-5.312,1.0,0.028812716,0.065042926,18.23276316,0.029965091
0,0.0,1.0,33.7,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.604,0.41,174000.0,0.762,4.907,5.561,1.0,0.0,0.572,0.001,0.225,0.202,0.0,75.0,16.8,373.2,273.1,2.604,1.292,0.0,101300.0,527.0,0.0,15.4,314042.8379,Grid_Runs_out_run52465.txt,102660.0,5.746,-4.984,1.0,0.027273352,0.057683279,18.77185759,0.026714909
0,0.0,1.0,30.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.68,0.42,151000.0,0.657,4.729,5.37,1.0,0.0,0.562,0.001,0.219,0.218,0.0,75.0,15.4,373.2,273.1,2.68,1.292,0.0,101300.0,585.0,0.0,14.2,267007.918,Grid_Runs_out_run51584.txt,87580.0,5.509,-4.852,1.0,0.026604909,0.052776847,19.34891641,0.024495273
0,0.0,1.0,27.9,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.76,0.43,126000.0,0.617,4.524,5.148,1.0,0.0,0.552,0.001,0.212,0.234,0.0,75.0,13.9,373.2,273.1,2.76,1.292,0.0,101300.0,647.0,0.0,12.9,220357.0107,Grid_Runs_out_run40133.txt,71820.0,5.243,-4.626,1.0,0.025562289,0.047461547,19.95634675,0.022117091
0,0.0,1.0,25.1,0.0,75.0,1100.0,0.03,1000.0,2500.0,2.845,0.44,106000.0,0.584,4.324,4.933,1.0,0.0,0.543,0.001,0.206,0.251,0.0,75.0,12.6,373.2,273.1,2.845,1.292,0.0,101300.0,713.0,0.0,11.7,181267.1786,Grid_Runs_out_run51296.txt,59360.0,4.985,-4.401,1.0,0.024526822,0.042555115,20.60174149,0.019897455
